OpenTime,CloseTime,Side,Entry,Exit,Reason,Lots,Commission,NetProfit
2020-03-13 15:00:00,2020-03-14 10:00:00,BUY,1.092398266921451,1.091727298171074,sl,0.1,0.7000000000000001,-7.409687503769769
2020-03-15 12:00:00,2020-03-15 22:00:00,SELL,1.092801747809165,1.0934451853056992,signal,0.1,0.7000000000000001,-7.134374965342826
2020-03-15 22:00:00,2020-03-16 19:00:00,BUY,1.0934451853056992,1.094803713879891,tp,0.1,0.7000000000000001,12.8852857419172
2020-03-19 03:00:00,2020-03-19 20:00:00,SELL,1.0958669876511697,1.0967231489008116,signal,0.1,0.7000000000000001,-9.26161249641829
2020-03-19 20:00:00,2020-03-19 21:00:00,BUY,1.0967231489008116,1.0947590339861124,signal,0.1,0.7000000000000001,-20.341149146991665
2020-03-19 21:00:00,2020-03-20 06:00:00,SELL,1.0947590339861124,1.0977201315565355,sl,0.1,0.7000000000000001,-30.310975704230657
2020-03-20 08:00:00,2020-03-20 16:00:00,BUY,1.098125688263339,1.0952482656894784,sl,0.1,0.7000000000000001,-29.474225738605885
2020-03-21 13:00:00,2020-03-22 05:00:00,SELL,1.095208896011448,1.0983801588952746,signal,0.1,0.7000000000000001,-32.4126288382652
2020-03-22 05:00:00,2020-03-22 18:00:00,BUY,1.0983801588952746,1.103414882385494,tp,0.1,0.7000000000000001,49.64723490219273
2020-03-23 11:00:00,2020-03-23 19:00:00,SELL,1.0968569092260994,1.0989469791947295,sl,0.1,0.7000000000000001,-21.600699686301482
2020-03-24 06:00:00,2020-03-25 10:00:00,BUY,1.1004316346337002,1.1039183336259155,tp,0.1,0.7000000000000001,34.1669899221532
2020-03-26 00:00:00,2020-03-26 12:00:00,SELL,1.1019857296004467,1.1005240567358983,tp,0.1,0.7000000000000001,13.91672864548458
2020-03-27 05:00:00,2020-03-27 19:00:00,BUY,1.1027515002314634,1.1053733839155728,tp,0.1,0.7000000000000001,25.518836841094277
2020-03-29 08:00:00,2020-03-29 22:00:00,SELL,1.1052260678967842,1.1077217830726036,sl,0.1,0.7000000000000001,-25.657151758193688
2020-03-30 00:00:00,2020-03-30 02:00:00,BUY,1.1087692213083689,1.1063036456154012,sl,0.1,0.7000000000000001,-25.35575692967681
2020-03-30 06:00:00,2020-03-31 00:00:00,SELL,1.1035322954586193,1.099338199095862,tp,0.1,0.7000000000000001,41.240963627573606
2020-04-02 16:00:00,2020-04-02 21:00:00,BUY,1.0909594975305208,1.0901776794177227,sl,0.1,0.7000000000000001,-8.518181127980938
2020-04-03 01:00:00,2020-04-03 11:00:00,SELL,1.0898423028853286,1.0909886506707007,sl,0.1,0.7000000000000001,-12.163477853721483
2020-04-03 14:00:00,2020-04-03 18:00:00,BUY,1.0906829095364219,1.0920046077405965,tp,0.1,0.7000000000000001,12.51698204174604
2020-04-04 00:00:00,2020-04-04 10:00:00,SELL,1.0892648125929334,1.0907487209177473,sl,0.1,0.7000000000000001,-15.539083248139317
2020-04-06 07:00:00,2020-04-06 16:00:00,BUY,1.0876432285595834,1.0869789738571278,signal,0.1,0.7000000000000001,-7.34254702455569
2020-04-06 16:00:00,2020-04-06 22:00:00,SELL,1.0869789738571278,1.0879509189739562,sl,0.1,0.7000000000000001,-10.419451168284098
2020-04-07 00:00:00,2020-04-07 05:00:00,BUY,1.0882642543128052,1.0895542995933303,tp,0.1,0.7000000000000001,12.200452805251206
2020-04-10 20:00:00,2020-04-11 01:00:00,SELL,1.0930889537634363,1.0916971749939848,tp,0.1,0.7000000000000001,13.217787694515128
2020-04-12 00:00:00,2020-04-12 01:00:00,BUY,1.0944103654353419,1.0927099440536894,sl,0.1,0.7000000000000001,-17.70421381652495
2020-04-12 12:00:00,2020-04-12 14:00:00,SELL,1.091764861439006,1.0896800965898732,tp,0.1,0.7000000000000001,20.147648491328923
2020-04-14 02:00:00,2020-04-14 02:00:00,BUY,1.0898199508446034,1.0881055906814954,sl,0.1,0.7000000000000001,-17.843601631079974
2020-04-15 00:00:00,2020-04-15 09:00:00,SELL,1.086265179017486,1.087772672145957,sl,0.1,0.7000000000000001,-15.774931284710936
2020-04-15 14:00:00,2020-04-16 09:00:00,BUY,1.087838726731945,1.0861791258895275,signal,0.1,0.7000000000000001,-17.296008424174524
2020-04-16 09:00:00,2020-04-16 12:00:00,SELL,1.0861791258895275,1.0873123447058748,sl,0.1,0.7000000000000001,-12.032188163473146
2020-04-17 02:00:00,2020-04-17 04:00:00,BUY,1.0873427585388862,1.089241151205388,tp,0.1,0.7000000000000001,18.283926665017137
2020-04-19 03:00:00,2020-04-19 13:00:00,SELL,1.0929384936008169,1.0945314504132815,sl,0.1,0.7000000000000001,-16.629568124646298
2020-04-19 14:00:00,2020-04-20 01:00:00,BUY,1.0948051978629152,1.0970286083450294,tp,0.1,0.7000000000000001,21.534104821141632
2020-04-22 00:00:00,2020-04-22 20:00:00,SELL,1.0994268078741176,1.1012127773554203,signal,0.1,0.7000000000000001,-18.559694813027182
2020-04-22 20:00:00,2020-04-23 06:00:00,BUY,1.1012127773554203,1.098960237670698,sl,0.1,0.7000000000000001,-23.225396847223877
2020-04-23 09:00:00,2020-04-24 10:00:00,SELL,1.0985165283926948,1.0999071193913896,signal,0.1,0.7000000000000001,-14.60590998694874
2020-04-24 10:00:00,2020-04-24 12:00:00,BUY,1.0999071193913896,1.1015316441781433,tp,0.1,0.7000000000000001,15.545247867536787
2020-04-25 20:00:00,2020-04-25 22:00:00,SELL,1.0999335974573035,1.100827474569833,sl,0.1,0.7000000000000001,-9.638771125295287
2020-04-26 13:00:00,2020-04-26 22:00:00,BUY,1.1022742104341896,1.1043079830879952,tp,0.1,0.7000000000000001,19.63772653805555
2020-04-28 00:00:00,2020-04-28 09:00:00,SELL,1.1022466167942497,1.1032414882812969,sl,0.1,0.7000000000000001,-10.648714870471332
2020-04-28 11:00:00,2020-04-28 14:00:00,BUY,1.1038496873608652,1.1031057363310801,sl,0.1,0.7000000000000001,-8.139510297850837
2020-04-28 22:00:00,2020-04-29 04:00:00,SELL,1.102120229315783,1.1029208414676825,sl,0.1,0.7000000000000001,-8.70612151899527
2020-04-29 08:00:00,2020-04-29 22:00:00,BUY,1.1050223962645744,1.106749252480198,tp,0.1,0.7000000000000001,16.56856215623629
2020-05-01 19:00:00,2020-05-01 21:00:00,SELL,1.108324496929433,1.109122792054653,sl,0.1,0.7000000000000001,-8.682951252198944
2020-05-01 22:00:00,2020-05-02 03:00:00,BUY,1.109769113969502,1.1108956862061188,tp,0.1,0.7000000000000001,10.565722366167186
2020-05-07 11:00:00,2020-05-07 13:00:00,SELL,1.1198584326926186,1.1207180916510835,signal,0.1,0.7000000000000001,-9.296589584648483
2020-05-07 13:00:00,2020-05-07 19:00:00,BUY,1.1207180916510835,1.122209359603559,tp,0.1,0.7000000000000001,14.212679524754504
2020-05-08 11:00:00,2020-05-08 13:00:00,SELL,1.1194168173783956,1.12156520295424,sl,0.1,0.7000000000000001,-22.183855758444025
2020-05-08 16:00:00,2020-05-08 18:00:00,BUY,1.1218259836690694,1.1201902128613797,signal,0.1,0.7000000000000001,-17.057708076897292
2020-05-08 18:00:00,2020-05-08 21:00:00,SELL,1.1201902128613797,1.1218984941825458,signal,0.1,0.7000000000000001,-17.78281321166183
2020-05-08 21:00:00,2020-05-09 05:00:00,BUY,1.1218984941825458,1.1203109922618055,signal,0.1,0.7000000000000001,-16.575019207403084
2020-05-09 05:00:00,2020-05-09 16:00:00,SELL,1.1203109922618055,1.1167076246006091,tp,0.1,0.7000000000000001,35.333676611963995
2020-05-11 09:00:00,2020-05-11 12:00:00,BUY,1.1169615336900773,1.114573058118831,sl,0.1,0.7000000000000001,-24.5847557124644
2020-05-11 22:00:00,2020-05-11 23:00:00,SELL,1.108799715959873,1.1118947246316673,sl,0.1,0.7000000000000001,-31.65008671794242
2020-05-13 04:00:00,2020-05-13 18:00:00,BUY,1.1159650347773724,1.1108467243299716,sl,0.1,0.7000000000000001,-51.88310447400854
2020-05-14 04:00:00,2020-05-15 23:00:00,SELL,1.1037436467883104,1.1037004745698338,signal,0.1,0.7000000000000001,-0.268277815233941
2020-05-15 23:00:00,2020-05-16 09:00:00,BUY,1.1037004745698338,1.1013998375923901,sl,0.1,0.7000000000000001,-23.706369774436485
2020-05-16 10:00:00,2020-05-16 12:00:00,SELL,1.1016289908367507,1.1037721530311433,sl,0.1,0.7000000000000001,-22.131621943925893
2020-05-16 13:00:00,2020-05-16 14:00:00,BUY,1.1036698268659348,1.101849344625281,signal,0.1,0.7000000000000001,-18.904822406537868
2020-05-16 14:00:00,2020-05-16 21:00:00,SELL,1.101849344625281,1.1040504238681828,sl,0.1,0.7000000000000001,-22.710792429016934
2020-05-16 22:00:00,2020-05-18 06:00:00,BUY,1.1049012017059718,1.103618709125699,signal,0.1,0.7000000000000001,-13.524925802727983
2020-05-18 06:00:00,2020-05-18 07:00:00,SELL,1.103618709125699,1.1048390127571182,sl,0.1,0.7000000000000001,-12.903036314191173
2020-05-18 08:00:00,2020-05-18 16:00:00,BUY,1.1048191592317291,1.1039104584073653,signal,0.1,0.7000000000000001,-9.787008243637839
2020-05-18 16:00:00,2020-05-18 17:00:00,SELL,1.1039104584073653,1.104931267972768,signal,0.1,0.7000000000000001,-10.90809565402736
2020-05-18 17:00:00,2020-05-18 21:00:00,BUY,1.104931267972768,1.106685943300727,tp,0.1,0.7000000000000001,16.846753279589212
2020-05-22 20:00:00,2020-05-23 04:00:00,SELL,1.1118973053880556,1.110142326213071,tp,0.1,0.7000000000000001,16.849791749846833
2020-05-25 11:00:00,2020-05-25 13:00:00,BUY,1.108833749181613,1.107445203832154,sl,0.1,0.7000000000000001,-14.585453494588695
2020-05-25 14:00:00,2020-05-25 17:00:00,SELL,1.107519007769952,1.10891243592349,sl,0.1,0.7000000000000001,-14.634281535381565
2020-05-25 18:00:00,2020-05-26 02:00:00,BUY,1.108613459859932,1.107612119007528,signal,0.1,0.7000000000000001,-10.713408524038869
2020-05-26 02:00:00,2020-05-27 03:00:00,SELL,1.107612119007528,1.1077351859050284,signal,0.1,0.7000000000000001,-1.9306689750030133
2020-05-27 03:00:00,2020-05-28 15:00:00,BUY,1.1077351859050284,1.1088154178062999,tp,0.1,0.7000000000000001,10.10231901271489
2020-06-02 06:00:00,2020-06-03 12:00:00,SELL,1.1100921845056566,1.1109932895874253,signal,0.1,0.7000000000000001,-9.711050817686607
2020-06-03 12:00:00,2020-06-03 15:00:00,BUY,1.1109932895874253,1.1090176342664597,sl,0.1,0.7000000000000001,-20.456553209655524
2020-06-03 18:00:00,2020-06-03 19:00:00,SELL,1.1081412472576195,1.1050024717801108,tp,0.1,0.7000000000000001,30.687754775087377
2020-06-05 10:00:00,2020-06-05 12:00:00,BUY,1.106125383622245,1.1047484821895592,sl,0.1,0.7000000000000001,-14.46901432685873
2020-06-07 13:00:00,2020-06-08 01:00:00,SELL,1.1073677519509533,1.1062657846293076,tp,0.1,0.7000000000000001,10.319673216456916
2020-06-09 00:00:00,2020-06-09 00:00:00,BUY,1.1075946897823152,1.1062341138887317,sl,0.1,0.7000000000000001,-14.305758935835154
2020-06-09 01:00:00,2020-06-09 04:00:00,SELL,1.1061165243240079,1.1075630256785574,sl,0.1,0.7000000000000001,-15.165013545494897
2020-06-09 22:00:00,2020-06-10 10:00:00,BUY,1.107220045961044,1.1094979344862437,tp,0.1,0.7000000000000001,22.078885251997228
2020-06-10 22:00:00,2020-06-10 22:00:00,SELL,1.1048675839027011,1.107693616426776,sl,0.1,0.7000000000000001,-28.960325240749842
2020-06-12 17:00:00,2020-06-12 20:00:00,BUY,1.1035661580771998,1.1054795946929012,tp,0.1,0.7000000000000001,18.434366157014253
2020-06-15 03:00:00,2020-06-15 05:00:00,SELL,1.104832282430126,1.1063611026771396,sl,0.1,0.7000000000000001,-15.988202470136182
2020-06-20 00:00:00,2020-06-20 05:00:00,BUY,1.0980215179963562,1.0947931058771063,sl,0.1,0.7000000000000001,-32.98412119249846
2020-06-20 06:00:00,2020-06-20 09:00:00,SELL,1.0929529845991544,1.0874123058381904,tp,0.1,0.7000000000000001,54.7067876096398
2020-06-25 12:00:00,2020-06-27 03:00:00,BUY,1.0681608988630462,1.0696850944667795,tp,0.1,0.7000000000000001,14.541956037332916
2020-06-29 11:00:00,2020-06-29 12:00:00,SELL,1.0702069431973913,1.0711794312948069,sl,0.1,0.7000000000000001,-10.424880974155693
2020-06-29 20:00:00,2020-06-30 00:00:00,BUY,1.071454487179575,1.070634517142777,signal,0.1,0.7000000000000001,-8.899700367981234
2020-06-30 00:00:00,2020-06-30 12:00:00,SELL,1.070634517142777,1.07138431817755,signal,0.1,0.7000000000000001,-8.198010347730676
2020-06-30 12:00:00,2020-06-30 14:00:00,BUY,1.07138431817755,1.070763788147088,sl,0.1,0.7000000000000001,-6.905300304620298
2020-07-01 11:00:00,2020-07-01 17:00:00,SELL,1.0711899612497309,1.0701284135404692,tp,0.1,0.7000000000000001,9.915477092617012
2020-07-02 06:00:00,2020-07-02 08:00:00,BUY,1.0716650685623113,1.0733423949371588,tp,0.1,0.7000000000000001,16.073263748475213
2020-07-03 05:00:00,2020-07-03 10:00:00,SELL,1.071625368009639,1.0725601222177183,sl,0.1,0.7000000000000001,-10.047542080793136
2020-07-03 21:00:00,2020-07-04 02:00:00,BUY,1.074216009128958,1.0732021770676994,sl,0.1,0.7000000000000001,-10.838320612587125
2020-07-04 09:00:00,2020-07-04 12:00:00,SELL,1.071050291228179,1.0688491891732843,tp,0.1,0.7000000000000001,21.311020548946548
2020-07-07 00:00:00,2020-07-07 01:00:00,BUY,1.0670870217943458,1.0662873259800199,sl,0.1,0.7000000000000001,-8.696958143259291
2020-07-07 02:00:00,2020-07-07 04:00:00,SELL,1.065868069452741,1.0646433940103928,tp,0.1,0.7000000000000001,11.546754423481666
2020-07-09 14:00:00,2020-07-09 20:00:00,BUY,1.0642074724793262,1.0660223523712555,tp,0.1,0.7000000000000001,17.448798919292997
2020-07-11 14:00:00,2020-07-11 17:00:00,SELL,1.0664368110042464,1.067244613467919,sl,0.1,0.7000000000000001,-8.778024636726244
2020-07-11 21:00:00,2020-07-12 02:00:00,BUY,1.0679558925825048,1.0670694712512858,sl,0.1,0.7000000000000001,-9.564213312189674
2020-07-12 05:00:00,2020-07-13 03:00:00,SELL,1.0668410824421515,1.0656292861539391,tp,0.1,0.7000000000000001,11.417962882123302
2020-07-17 16:00:00,2020-07-17 18:00:00,BUY,1.062065305168602,1.0629209204760548,tp,0.1,0.7000000000000001,7.856153074528172
2020-07-19 05:00:00,2020-07-20 07:00:00,SELL,1.0620576158360793,1.0633606095389982,signal,0.1,0.7000000000000001,-13.729937029189752
2020-07-20 07:00:00,2020-07-21 22:00:00,BUY,1.0633606095389982,1.0616086541887888,sl,0.1,0.7000000000000001,-18.219553502094442
2020-07-21 23:00:00,2020-07-22 04:00:00,SELL,1.0610927509880392,1.058229173117225,tp,0.1,0.7000000000000001,27.935778708141495
2020-07-26 12:00:00,2020-07-26 18:00:00,BUY,1.0403755238736827,1.0393650511067851,sl,0.1,0.7000000000000001,-10.804727668975854
2020-07-26 21:00:00,2020-07-26 22:00:00,SELL,1.0386234430637675,1.0399068918785834,sl,0.1,0.7000000000000001,-13.534488148159017
2020-07-27 03:00:00,2020-07-27 07:00:00,BUY,1.040268450643785,1.0423696332285004,tp,0.1,0.7000000000000001,20.311825847154775
2020-07-30 07:00:00,2020-07-30 17:00:00,SELL,1.0445642719894521,1.0405411818896126,tp,0.1,0.7000000000000001,39.53090099839477
2020-08-03 09:00:00,2020-08-03 13:00:00,BUY,1.0311918872021262,1.030280621173684,sl,0.1,0.7000000000000001,-9.812660284422702
2020-08-03 15:00:00,2020-08-03 19:00:00,SELL,1.0290357235171816,1.0275342062060349,tp,0.1,0.7000000000000001,14.31517311146783
2020-08-04 05:00:00,2020-08-04 18:00:00,BUY,1.0309099846466239,1.033362501078333,tp,0.1,0.7000000000000001,23.82516431709073
2020-08-11 19:00:00,2020-08-12 10:00:00,SELL,1.0532826455074578,1.054311312412864,sl,0.1,0.7000000000000001,-10.986669054062613
2020-08-12 16:00:00,2020-08-13 11:00:00,BUY,1.0542715737056751,1.0533075489383492,sl,0.1,0.7000000000000001,-10.340247673259327
2020-08-13 12:00:00,2020-08-13 14:00:00,SELL,1.0532558521266933,1.0542722290159878,sl,0.1,0.7000000000000001,-10.86376889294568
2020-08-13 15:00:00,2020-08-13 19:00:00,BUY,1.0546347462452963,1.0535554305153016,sl,0.1,0.7000000000000001,-11.493157299946455
2020-08-13 21:00:00,2020-08-14 21:00:00,SELL,1.052977026653549,1.051211813747278,tp,0.1,0.7000000000000001,16.952129062710743
2020-08-16 09:00:00,2020-08-16 11:00:00,BUY,1.0514038239159198,1.050851112164459,sl,0.1,0.7000000000000001,-6.22711751460766
2020-08-16 23:00:00,2020-08-17 09:00:00,SELL,1.0503620612517006,1.0490388198045204,tp,0.1,0.7000000000000001,12.532414471802124
2020-08-20 00:00:00,2020-08-20 06:00:00,BUY,1.0462743041673945,1.0489996060787419,tp,0.1,0.7000000000000001,26.553019113473443
2020-08-22 12:00:00,2020-08-22 20:00:00,SELL,1.0480462618501916,1.0470506018779397,tp,0.1,0.7000000000000001,9.256599722518168
2020-08-26 03:00:00,2020-08-26 10:00:00,BUY,1.0419877551308976,1.042835272518007,tp,0.1,0.7000000000000001,7.775173871094199
2020-08-27 01:00:00,2020-08-27 02:00:00,SELL,1.0400186236023707,1.0420512756966545,sl,0.1,0.7000000000000001,-21.02652094283716
2020-08-28 03:00:00,2020-08-28 17:00:00,BUY,1.045718610286003,1.053698182951932,tp,0.1,0.7000000000000001,79.0957266592908
2020-09-02 16:00:00,2020-09-02 22:00:00,SELL,1.0658693131543757,1.0670350903637187,sl,0.1,0.7000000000000001,-12.357772093429663
2020-09-03 01:00:00,2020-09-03 05:00:00,BUY,1.0673572222144057,1.0658151011217272,sl,0.1,0.7000000000000001,-16.121210926784837
2020-09-03 06:00:00,2020-09-04 05:00:00,SELL,1.0651956797889894,1.0668073507075315,sl,0.1,0.7000000000000001,-16.816709185420855
2020-09-04 06:00:00,2020-09-04 16:00:00,BUY,1.0656850796284116,1.065235356386119,signal,0.1,0.7000000000000001,-5.197232422926434
2020-09-04 16:00:00,2020-09-04 17:00:00,SELL,1.065235356386119,1.066701554559812,signal,0.1,0.7000000000000001,-15.361981736929787
2020-09-04 17:00:00,2020-09-04 19:00:00,BUY,1.066701554559812,1.06475596093345,sl,0.1,0.7000000000000001,-20.1559362636193
2020-09-04 21:00:00,2020-09-05 06:00:00,SELL,1.0636674044035332,1.0606693874933646,tp,0.1,0.7000000000000001,29.280169101686553
2020-09-06 10:00:00,2020-09-07 01:00:00,BUY,1.061175102665338,1.0627201541213374,tp,0.1,0.7000000000000001,14.750514559993691
2020-09-09 08:00:00,2020-09-09 22:00:00,SELL,1.0670647636242188,1.069958144046627,sl,0.1,0.7000000000000001,-29.63380422408276
2020-09-09 23:00:00,2020-09-10 02:00:00,BUY,1.0702382708786897,1.0664723230093136,sl,0.1,0.7000000000000001,-38.35947869376119
2020-09-10 04:00:00,2020-09-10 14:00:00,SELL,1.065948395711422,1.0611294050095412,tp,0.1,0.7000000000000001,47.489907018807436
2020-09-11 17:00:00,2020-09-12 01:00:00,BUY,1.0639334817820552,1.0673423372590132,tp,0.1,0.7000000000000001,33.388554769580175
2020-09-12 22:00:00,2020-09-13 09:00:00,SELL,1.0647207366636018,1.0666323749452984,sl,0.1,0.7000000000000001,-19.816382816966037
2020-09-13 10:00:00,2020-09-13 14:00:00,BUY,1.066672202063341,1.068915917353603,tp,0.1,0.7000000000000001,21.73715290261905
2020-09-14 12:00:00,2020-09-14 23:00:00,SELL,1.066723083699262,1.0640139153300654,tp,0.1,0.7000000000000001,26.391683691966577
2020-09-16 03:00:00,2020-09-16 11:00:00,BUY,1.0646866170228995,1.0657861558393185,tp,0.1,0.7000000000000001,10.29538816418999
